Date,1m,3m,6m,12m
12/07/2004,15.8504,16.0644,16.5764,17.1438
13/07/2004,15.8433,16.0605,16.6036,17.1298
14/07/2004,15.845999999999998,16.0649,16.598,17.2035
15/07/2004,15.8324,16.041,16.5522,17.1286
16/07/2004,15.8402,16.0418,16.4856,17.0074
17/07/2004,15.8402,16.0418,16.4856,17.0074
18/07/2004,15.8402,16.0418,16.4856,17.0074
19/07/2004,15.8363,16.0524,16.5505,17.0418
20/07/2004,15.8337,16.0531,16.5669,17.067
21/07/2004,15.8547,16.1248,16.680999999999997,17.2329
22/07/2004,15.8508,16.1204,16.7261,17.3845
23/07/2004,15.8637,16.1686,16.8416,17.6143
24/07/2004,15.8637,16.1686,16.8416,17.6143
25/07/2004,15.8637,16.1686,16.8416,17.6143
26/07/2004,15.8641,16.1787,16.8868,17.7202
27/07/2004,15.8669,16.1791,16.8376,17.5997
28/07/2004,15.8604,16.1355,16.7143,17.4234
29/07/2004,15.8886,16.2028,16.881,17.7218
30/07/2004,15.9326,16.281,17.004,17.8871
31/07/2004,15.9326,16.281,17.004,17.8871
01/08/2004,15.9326,16.281,17.004,17.8871
02/08/2004,15.9448,16.2943,17.0097,17.9005
03/08/2004,15.9384,16.2743,16.9865,17.9185
04/08/2004,15.9756,16.3651,17.1761,18.2257
05/08/2004,16.0187,16.4887,17.3792,18.5696
06/08/2004,15.9603,16.3174,17.1163,18.0843
07/08/2004,15.9603,16.3174,17.1163,18.0843
08/08/2004,15.9603,16.3174,17.1163,18.0843
09/08/2004,15.9644,16.3318,17.1596,18.1297
10/08/2004,15.9636,16.3347,17.2263,18.2265
11/08/2004,15.9581,16.3017,17.1158,18.0347
12/08/2004,15.9861,16.3616,17.2114,18.1482
13/08/2004,15.9946,16.3961,17.2279,18.1578
14/08/2004,15.9946,16.3961,17.2279,18.1578
15/08/2004,15.9946,16.3961,17.2279,18.1578
16/08/2004,15.9755,16.3382,17.1317,17.9889
17/08/2004,15.9611,16.3429,17.1573,18.0013
18/08/2004,15.9343,16.2923,17.0634,17.846
19/08/2004,15.9205,16.2698,17.0547,17.8364
20/08/2004,15.9275,16.2454,16.9526,17.7367
21/08/2004,15.9275,16.2454,16.9526,17.7367
22/08/2004,15.9275,16.2454,16.9526,17.7367
23/08/2004,15.9212,16.2622,16.9833,17.8256
24/08/2004,15.9304,16.285999999999998,17.033,17.8889
25/08/2004,15.944,16.3218,17.0574,17.926
26/08/2004,15.9799,16.3927,17.1916,18.0654
27/08/2004,16.0436,16.5391,17.4134,18.3322
28/08/2004,16.0436,16.5391,17.4134,18.3322
29/08/2004,16.0436,16.5391,17.4134,18.3322
30/08/2004,16.0534,16.5392,17.3778,18.2869
31/08/2004,16.0999,16.5895,17.3743,18.2811
01/09/2004,16.1173,16.6216,17.4124,18.3397
02/09/2004,16.1422,16.6531,17.4202,18.3095
03/09/2004,16.1403,16.6353,17.3641,18.2209
04/09/2004,16.1403,16.6353,17.3641,18.2209
05/09/2004,16.1403,16.6353,17.3641,18.2209
06/09/2004,16.1602,16.6964,17.4361,18.2825
07/09/2004,16.1602,16.6964,17.4361,18.2825
08/09/2004,16.2011,16.7451,17.5116,18.3725
09/09/2004,16.2445,16.7722,17.5186,18.3765
10/09/2004,16.3537,16.9014,17.6078,18.4324
11/09/2004,16.3537,16.9014,17.6078,18.4324
12/09/2004,16.3537,16.9014,17.6078,18.4324
13/09/2004,16.385,16.9156,17.5868,18.3139
14/09/2004,16.4369,16.8593,17.472,18.1562
15/09/2004,16.4819,16.8683,17.410999999999998,18.0877
16/09/2004,16.3639,16.7643,17.4067,18.1022
17/09/2004,16.3787,16.7635,17.3851,18.0196
18/09/2004,16.3787,16.7635,17.3851,18.0196
19/09/2004,16.3787,16.7635,17.3851,18.0196
20/09/2004,16.3537,16.7832,17.4305,18.0677
21/09/2004,16.4015,16.8048,17.4034,18.0469
22/09/2004,16.4216,16.8444,17.4896,18.0664
23/09/2004,16.3904,16.8024,17.4348,17.9648
24/09/2004,16.414,16.7964,17.3798,17.9622
25/09/2004,16.414,16.7964,17.3798,17.9622
26/09/2004,16.414,16.7964,17.3798,17.9622
27/09/2004,16.4667,16.8076,17.371,17.9453
28/09/2004,16.5727,16.8169,17.3559,17.9103
29/09/2004,16.8003,16.8161,17.2721,17.7588
30/09/2004,16.4306,16.8204,17.3255,17.7889
01/10/2004,16.4399,16.8431,17.3413,17.7727
02/10/2004,16.4399,16.8431,17.3413,17.7727
03/10/2004,16.4399,16.8431,17.3413,17.7727
04/10/2004,16.4307,16.8266,17.2816,17.6543
05/10/2004,16.4247,16.8407,17.2968,17.671
06/10/2004,16.4521,16.8931,17.3433,17.7194
07/10/2004,16.4651,16.9065,17.3403,17.699
08/10/2004,16.4643,16.9054,17.3338,17.6242
09/10/2004,16.4643,16.9054,17.3338,17.6242
10/10/2004,16.4643,16.9054,17.3338,17.6242
11/10/2004,16.4756,16.9288,17.4046,17.7239
12/10/2004,16.4756,16.9288,17.4046,17.7239
13/10/2004,16.4815,16.9519,17.4707,17.843
14/10/2004,16.5007,17.0036,17.5455,17.9636
15/10/2004,16.5004,16.9922,17.4956,17.8774
16/10/2004,16.5004,16.9922,17.4956,17.8774
17/10/2004,16.5004,16.9922,17.4956,17.8774
18/10/2004,16.5231,17.0405,17.5403,17.9576
19/10/2004,16.5296,17.0474,17.5191,17.9298
20/10/2004,16.5411,17.0657,17.4988,17.8408
21/10/2004,16.9281,17.3147,17.7661,18.0062
22/10/2004,16.9335,17.3499,17.8641,18.1187
23/10/2004,16.9335,17.3499,17.8641,18.1187
24/10/2004,16.9335,17.3499,17.8641,18.1187
25/10/2004,16.9565,17.4058,17.9361,18.2584
26/10/2004,16.9659,17.4272,17.9557,18.2723
27/10/2004,16.9942,17.4722,17.9391,18.1933
28/10/2004,17.0409,17.5855,18.0489,18.2277
29/10/2004,17.0321,17.5692,18.0234,18.2151
30/10/2004,17.0321,17.5692,18.0234,18.2151
31/10/2004,17.0321,17.5692,18.0234,18.2151
01/11/2004,17.0383,17.5819,18.0382,18.2191
02/11/2004,17.0383,17.5819,18.0382,18.2191
03/11/2004,17.0486,17.578,18.0036,18.2108
04/11/2004,17.0688,17.6163,18.0166,18.2399
05/11/2004,17.1128,17.7304,18.1606,18.4057
06/11/2004,17.1128,17.7304,18.1606,18.4057
07/11/2004,17.1128,17.7304,18.1606,18.4057
08/11/2004,17.1377,17.7746,18.2301,18.5499
09/11/2004,17.1304,17.7428,18.1592,18.3886
10/11/2004,17.1558,17.7779,18.1687,18.4195
11/11/2004,17.1815,17.809,18.1586,18.3816
12/11/2004,17.1826,17.7944,18.1268,18.2845
13/11/2004,17.1826,17.7944,18.1268,18.2845
14/11/2004,17.1826,17.7944,18.1268,18.2845
15/11/2004,17.1826,17.7944,18.1268,18.2845
16/11/2004,17.2001,17.7945,18.064,18.1832
17/11/2004,17.1887,17.7542,17.9634,18.009
18/11/2004,17.4108,17.8149,18.2431,18.3065
19/11/2004,17.4283,17.8934,18.3392,18.4107
20/11/2004,17.4283,17.8934,18.3392,18.4107
21/11/2004,17.4283,17.8934,18.3392,18.4107
22/11/2004,17.4411,17.9407,18.3808,18.4476
23/11/2004,17.4537,17.9702,18.4231,18.4248
24/11/2004,17.465999999999998,18.0051,18.4564,18.4008
25/11/2004,17.4623,17.9361,18.2935,18.2579
26/11/2004,17.4517,17.9159,18.227999999999998,18.1667
27/11/2004,17.4517,17.9159,18.227999999999998,18.1667
28/11/2004,17.4517,17.9159,18.227999999999998,18.1667
29/11/2004,17.4539,17.9495,18.3073,18.2765
30/11/2004,17.4736,17.9451,18.2607,18.213
01/12/2004,17.5012,17.9542,18.2252,18.125
02/12/2004,17.5074,17.9683,18.2263,18.1086
03/12/2004,17.5209,17.9654,18.1956,18.031
04/12/2004,17.5209,17.9654,18.1956,18.031
05/12/2004,17.5209,17.9654,18.1956,18.031
06/12/2004,17.5261,17.9851,18.1998,18.0591
07/12/2004,17.5512,18.0249,18.2462,18.1842
08/12/2004,17.5836,18.0297,18.1851,18.133
09/12/2004,17.5874,17.99,18.1576,18.074
10/12/2004,17.6181,18.004,18.0878,17.9527
11/12/2004,17.6181,18.004,18.0878,17.9527
12/12/2004,17.6181,18.004,18.0878,17.9527
13/12/2004,17.636,18.009,18.0852,17.8737
14/12/2004,17.7101,18.0566,18.1163,17.8466
15/12/2004,17.7786,18.0812,18.0851,17.8545
16/12/2004,17.7622,18.1696,18.3091,17.9726
17/12/2004,17.771,18.1208,18.1902,17.799
18/12/2004,17.771,18.1208,18.1902,17.799
19/12/2004,17.771,18.1208,18.1902,17.799
20/12/2004,17.761,18.1348,18.1995,17.7179
21/12/2004,17.7691,18.2185,18.3626,17.8804
22/12/2004,17.7612,18.2659,18.4307,17.993
23/12/2004,17.7693,18.3463,18.6326,18.2341
24/12/2004,17.7715,18.3589,18.6321,18.2289
25/12/2004,17.7715,18.3589,18.6321,18.2289
26/12/2004,17.7715,18.3589,18.6321,18.2289
27/12/2004,17.8355,18.381,18.6503,18.2991
28/12/2004,17.851,18.401,18.6392,18.313
29/12/2004,17.8436,18.4042,18.6263,18.2728
30/12/2004,17.9315,18.3813,18.5811,18.167
31/12/2004,18.0197,18.3873,18.582,18.1615
01/01/2005,18.0197,18.3873,18.582,18.1615
02/01/2005,18.0197,18.3873,18.582,18.1615
03/01/2005,17.9977,18.4282,18.6312,18.2156
04/01/2005,18.0133,18.4505,18.595,18.2369
05/01/2005,18.0185,18.4697,18.6426,18.2859
06/01/2005,18.0457,18.5326,18.7601,18.439
07/01/2005,18.0308,18.5056,18.724,18.3358
08/01/2005,18.0308,18.5056,18.724,18.3358
09/01/2005,18.0308,18.5056,18.724,18.3358
10/01/2005,18.0359,18.5263,18.7662,18.4068
11/01/2005,18.0537,18.5616,18.7904,18.4676
12/01/2005,18.0601,18.5673,18.7727,18.3941
13/01/2005,18.070999999999998,18.5896,18.7846,18.4086
14/01/2005,18.0916,18.6374,18.8382,18.4613
15/01/2005,18.0916,18.6374,18.8382,18.4613
16/01/2005,18.0916,18.6374,18.8382,18.4613
17/01/2005,18.1355,18.7331,18.9362,18.6154
18/01/2005,18.1715,18.8094,18.9925,18.6876
19/01/2005,18.1959,18.8194,18.9288,18.627
20/01/2005,18.477999999999998,18.8751,19.1137,18.8232
21/01/2005,18.4922,18.9165,19.2041,18.9418
22/01/2005,18.4922,18.9165,19.2041,18.9418
23/01/2005,18.4922,18.9165,19.2041,18.9418
24/01/2005,18.4872,18.9097,19.177,18.9008
25/01/2005,18.4995,18.9212,19.1841,18.8918
26/01/2005,18.5101,18.9197,19.0871,18.7516
27/01/2005,18.5691,19.0905,19.4084,19.0005
28/01/2005,18.6479,19.2572,19.5441,19.1836
29/01/2005,18.6479,19.2572,19.5441,19.1836
30/01/2005,18.6479,19.2572,19.5441,19.1836
31/01/2005,18.6255,19.2115,19.5078,19.2065
01/02/2005,18.6376,19.213,19.5144,19.2423
02/02/2005,18.6768,19.2693,19.4973,19.1896
03/02/2005,18.6683,19.2212,19.4181,19.0119
04/02/2005,18.6779,19.2195,19.3863,18.9814
05/02/2005,18.6779,19.2195,19.3863,18.9814
06/02/2005,18.6779,19.2195,19.3863,18.9814
07/02/2005,18.6779,19.2195,19.3863,18.9814
08/02/2005,18.6779,19.2195,19.3863,18.9814
09/02/2005,18.6941,19.2344,19.3792,18.984
10/02/2005,18.7095,19.2434,19.3352,18.9513
11/02/2005,18.7191,19.2338,19.2903,18.8973
12/02/2005,18.7191,19.2338,19.2903,18.8973
13/02/2005,18.7191,19.2338,19.2903,18.8973
14/02/2005,18.799,19.3812,19.4698,19.1418
15/02/2005,18.8271,19.4101,19.4755,19.1471
16/02/2005,18.8316,19.4302,19.5008,19.0672
17/02/2005,18.9754,19.3023,19.4641,18.963
18/02/2005,18.9793,19.314,19.4992,18.9804
19/02/2005,18.9793,19.314,19.4992,18.9804
20/02/2005,18.9793,19.314,19.4992,18.9804
21/02/2005,18.9723,19.3159,19.5258,19.0256
22/02/2005,18.989,19.3593,19.5711,19.1253
23/02/2005,18.9981,19.3724,19.5706,19.1515
24/02/2005,18.9758,19.2714,19.3708,18.8337
25/02/2005,18.9914,19.2963,19.4033,18.7935
26/02/2005,18.9914,19.2963,19.4033,18.7935
27/02/2005,18.9914,19.2963,19.4033,18.7935
28/02/2005,18.9926,19.2869,19.4009,18.7769
01/03/2005,19.0263,19.3358,19.4315,18.8232
02/03/2005,19.0743,19.3718,19.4433,18.8817
03/03/2005,19.0325,19.3027,19.3533,18.7624
04/03/2005,19.0592,19.3051,19.3141,18.7036
05/03/2005,19.0592,19.3051,19.3141,18.7036
06/03/2005,19.0592,19.3051,19.3141,18.7036
07/03/2005,19.0598,19.3032,19.2975,18.6895
08/03/2005,19.1092,19.3327,19.2976,18.6889
09/03/2005,19.1532,19.3645,19.3071,18.6854
10/03/2005,19.2092,19.3963,19.3444,18.7273
11/03/2005,19.2086,19.3692,19.3057,18.6834
12/03/2005,19.2086,19.3692,19.3057,18.6834
13/03/2005,19.2086,19.3692,19.3057,18.6834
14/03/2005,19.2957,19.4184,19.3467,18.7853
15/03/2005,19.4137,19.4606,19.3639,18.8597
16/03/2005,19.4555,19.4665,19.3285,18.8474
17/03/2005,19.472,19.6785,19.7405,19.2506
18/03/2005,19.5203,19.7448,19.852999999999998,19.4081
19/03/2005,19.5203,19.7448,19.852999999999998,19.4081
20/03/2005,19.5203,19.7448,19.852999999999998,19.4081
21/03/2005,19.512999999999998,19.8193,20.0053,19.5481
22/03/2005,19.5366,19.7778,19.9147,19.4327
23/03/2005,19.6126,19.8168,19.979,19.5481
24/03/2005,19.6709,19.7068,19.782,19.3344
25/03/2005,19.6709,19.7068,19.782,19.3344
26/03/2005,19.6709,19.7068,19.782,19.3344
27/03/2005,19.6709,19.7068,19.782,19.3344
28/03/2005,19.7451,19.6778,19.7609,19.3591
29/03/2005,19.9397,19.6908,19.7585,19.375
30/03/2005,20.4063,19.6946,19.7509,19.3549
31/03/2005,19.3984,19.6612,19.7901,19.4483
01/04/2005,19.417,19.7046,19.827,19.5103
02/04/2005,19.417,19.7046,19.827,19.5103
03/04/2005,19.417,19.7046,19.827,19.5103
04/04/2005,19.4172,19.724,19.864,19.5417
05/04/2005,19.4258,19.7513,19.9223,19.6763
06/04/2005,19.4067,19.6817,19.7692,19.5177
07/04/2005,19.4009,19.6573,19.7069,19.4021
08/04/2005,19.4462,19.7657,19.8679,19.5798
09/04/2005,19.4462,19.7657,19.8679,19.5798
10/04/2005,19.4462,19.7657,19.8679,19.5798
11/04/2005,19.4525,19.7938,19.8924,19.5874
12/04/2005,19.4691,19.8144,19.8887,19.5249
13/04/2005,19.4491,19.7757,19.8338,19.3747
14/04/2005,19.4487,19.767,19.8002,19.3537
15/04/2005,19.4625,19.787,19.7941,19.4197
16/04/2005,19.4625,19.787,19.7941,19.4197
17/04/2005,19.4625,19.787,19.7941,19.4197
18/04/2005,19.4501,19.7476,19.7275,19.3301
19/04/2005,19.4411,19.7326,19.7416,19.3557
20/04/2005,19.4733,19.7882,19.7923,19.3982
21/04/2005,19.4733,19.7882,19.7923,19.3982
22/04/2005,19.6507,19.8783,19.9201,19.4664
23/04/2005,19.6507,19.8783,19.9201,19.4664
24/04/2005,19.6507,19.8783,19.9201,19.4664
25/04/2005,19.6487,19.8755,19.9022,19.4779
26/04/2005,19.6522,19.8861,19.9378,19.5181
27/04/2005,19.6358,19.844,19.8507,19.3303
28/04/2005,19.6643,19.8842,19.8856,19.391
29/04/2005,19.6592,19.8772,19.8847,19.3912
30/04/2005,19.6592,19.8772,19.8847,19.3912
01/05/2005,19.6592,19.8772,19.8847,19.3912
02/05/2005,19.6638,19.8823,19.8925,19.3942
03/05/2005,19.6759,19.8925,19.8656,19.3418
04/05/2005,19.6687,19.8702,19.8288,19.2573
05/05/2005,19.69,19.907,19.8496,19.2684
06/05/2005,19.6962,19.9152,19.8371,19.195999999999998
07/05/2005,19.6962,19.9152,19.8371,19.195999999999998
08/05/2005,19.6962,19.9152,19.8371,19.195999999999998
09/05/2005,19.699,19.8982,19.7801,19.0879
10/05/2005,19.7198,19.9365,19.8408,19.1616
11/05/2005,19.7197,19.9415,19.8399,19.1265
12/05/2005,19.7468,19.9973,19.9067,19.183
13/05/2005,19.7683,20.0245,19.936,19.2275
14/05/2005,19.7683,20.0245,19.936,19.2275
15/05/2005,19.7683,20.0245,19.936,19.2275
16/05/2005,19.7697,20.0153,19.8991,19.1828
17/05/2005,19.7619,19.9808,19.8204,19.0924
18/05/2005,19.7563,19.957,19.7678,19.0491
19/05/2005,19.9223,20.081,19.9569,19.2275
20/05/2005,19.9263,20.0934,19.9505,19.1631
21/05/2005,19.9263,20.0934,19.9505,19.1631
22/05/2005,19.9263,20.0934,19.9505,19.1631
23/05/2005,19.9287,20.1155,19.9899,19.2112
24/05/2005,19.9443,20.1225,19.9939,19.2519
25/05/2005,19.934,20.0796,19.8865,19.0893
26/05/2005,19.934,20.0796,19.8865,19.0893
27/05/2005,19.9532,20.0893,19.8585,18.9817
28/05/2005,19.9532,20.0893,19.8585,18.9817
29/05/2005,19.9532,20.0893,19.8585,18.9817
30/05/2005,19.9412,20.0676,19.85,18.9521
31/05/2005,19.9648,20.0803,19.8137,18.8959
01/06/2005,19.9816,20.0809,19.7608,18.78
02/06/2005,19.9938,20.0881,19.766,18.7377
03/06/2005,20.0128,20.1063,19.7763,18.7606
04/06/2005,20.0128,20.1063,19.7763,18.7606
05/06/2005,20.0128,20.1063,19.7763,18.7606
06/06/2005,20.0218,20.1138,19.83,18.9321
07/06/2005,20.0471,20.1319,19.8372,18.9331
08/06/2005,20.0544,20.1205,19.7862,18.9048
09/06/2005,20.0618,20.1344,19.8091,19.0391
10/06/2005,20.0356,20.0722,19.6889,18.7782
11/06/2005,20.0356,20.0722,19.6889,18.7782
12/06/2005,20.0356,20.0722,19.6889,18.7782
13/06/2005,20.0477,20.0301,19.5829,18.5673
14/06/2005,20.076,20.0344,19.5767,18.4787
15/06/2005,20.1225,20.0558,19.5982,18.5008
16/06/2005,20.0697,19.991,19.5203,18.538
17/06/2005,20.0766,19.9808,19.5065,18.5002
18/06/2005,20.0766,19.9808,19.5065,18.5002
19/06/2005,20.0766,19.9808,19.5065,18.5002
20/06/2005,20.1166,19.9898,19.5141,18.5258
21/06/2005,20.145,19.9834,19.5023,18.4823
22/06/2005,20.1662,19.9753,19.500999999999998,18.4754
23/06/2005,20.2247,19.9773,19.4913,18.4857
24/06/2005,20.2922,19.977999999999998,19.5011,18.4758
25/06/2005,20.2922,19.977999999999998,19.5011,18.4758
26/06/2005,20.2922,19.977999999999998,19.5011,18.4758
27/06/2005,20.4701,19.9761,19.4728,18.4408
28/06/2005,20.8334,19.9853,19.4261,18.4248
29/06/2005,21.8532,20.0284,19.3846,18.3917
30/06/2005,19.8109,19.8351,19.3494,18.3344
01/07/2005,19.8063,19.8336,19.3257,18.253
02/07/2005,19.8063,19.8336,19.3257,18.253
03/07/2005,19.8063,19.8336,19.3257,18.253
04/07/2005,19.8083,19.8307,19.3044,18.2619
05/07/2005,19.8096,19.8332,19.3137,18.349
06/07/2005,19.7987,19.825,19.3286,18.3907
07/07/2005,19.7909,19.8019,19.2931,18.3023
08/07/2005,19.7941,19.8042,19.2839,18.351
09/07/2005,19.7941,19.8042,19.2839,18.351
10/07/2005,19.7941,19.8042,19.2839,18.351
11/07/2005,19.7898,19.7858,19.25,18.317
12/07/2005,19.7814,19.7621,19.2254,18.2763
13/07/2005,19.7723,19.7522,19.2201,18.2693
14/07/2005,19.7767,19.7403,19.1939,18.2502
15/07/2005,19.7591,19.7053,19.1956,18.2906
16/07/2005,19.7591,19.7053,19.1956,18.2906
17/07/2005,19.7591,19.7053,19.1956,18.2906
18/07/2005,19.7564,19.6923,19.1692,18.2676
19/07/2005,19.7407,19.6601,19.1497,18.2464
20/07/2005,19.7307,19.6326,19.1152,18.2156
21/07/2005,19.7395,19.6384,19.0982,18.2539
22/07/2005,19.7541,19.6694,19.1297,18.3653
23/07/2005,19.7541,19.6694,19.1297,18.3653
24/07/2005,19.7541,19.6694,19.1297,18.3653
25/07/2005,19.7732,19.7053,19.2089,18.6135
26/07/2005,19.7624,19.6641,19.1388,18.5903
27/07/2005,19.741,19.6251,19.1058,18.519000000000002
28/07/2005,19.7514,19.6322,19.0997,18.5535
29/07/2005,19.7631,19.6535,19.1303,18.5727
30/07/2005,19.7631,19.6535,19.1303,18.5727
31/07/2005,19.7631,19.6535,19.1303,18.5727
01/08/2005,19.7749,19.6556,19.1265,18.6263
02/08/2005,19.7669,19.6333,19.1064,18.4941
03/08/2005,19.7776,19.6331,19.0779,18.3613
04/08/2005,19.7862,19.6493,19.093,18.3765
05/08/2005,19.7844,19.6481,19.0783,18.3246
06/08/2005,19.7844,19.6481,19.0783,18.3246
07/08/2005,19.7844,19.6481,19.0783,18.3246
08/08/2005,19.7784,19.6245,19.0476,18.3102
09/08/2005,19.7689,19.6048,19.0387,18.2727
10/08/2005,19.7346,19.5248,18.934,18.1921
11/08/2005,19.7568,19.5639,19.0244,18.416
12/08/2005,19.7557,19.5624,19.0465,18.4864
13/08/2005,19.7557,19.5624,19.0465,18.4864
14/08/2005,19.7557,19.5624,19.0465,18.4864
15/08/2005,19.7285,19.4982,18.9325,18.302
16/08/2005,19.723,19.4855,18.8831,18.2333
17/08/2005,19.7151,19.4511,18.8384,18.2068
18/08/2005,19.7953,19.5984,18.986,18.3707
19/08/2005,19.8175,19.6945,19.2056,18.8095
20/08/2005,19.8175,19.6945,19.2056,18.8095
21/08/2005,19.8175,19.6945,19.2056,18.8095
22/08/2005,19.7894,19.6422,19.1305,18.6414
23/08/2005,19.7965,19.6404,19.1605,18.7513
24/08/2005,19.7838,19.6024,19.1114,18.7343
25/08/2005,19.7691,19.5367,19.0077,18.5494
26/08/2005,19.769000000000002,19.5395,19.0093,18.6
27/08/2005,19.769000000000002,19.5395,19.0093,18.6
28/08/2005,19.769000000000002,19.5395,19.0093,18.6
29/08/2005,19.7514,19.503,18.9671,18.5097
30/08/2005,19.7605,19.5276,19.0128,18.5781
31/08/2005,19.7633,19.5211,19.0137,18.5909
01/09/2005,19.7911,19.5489,19.0552,18.6697
02/09/2005,19.7733,19.4963,18.9808,18.5163
03/09/2005,19.7733,19.4963,18.9808,18.5163
04/09/2005,19.7733,19.4963,18.9808,18.5163
05/09/2005,19.752,19.4766,18.9436,18.4786
06/09/2005,19.7296,19.4387,18.8916,18.3662
07/09/2005,19.7296,19.4387,18.8916,18.3662
08/09/2005,19.6906,19.3782,18.8269,18.1965
09/09/2005,19.6447,19.3321,18.8127,18.1894
10/09/2005,19.6447,19.3321,18.8127,18.1894
11/09/2005,19.6447,19.3321,18.8127,18.1894
12/09/2005,19.6216,19.3306,18.8208,18.175
13/09/2005,19.5952,19.3116,18.7978,18.1006
14/09/2005,19.5614,19.2964,18.8181,18.1686
15/09/2005,19.6698,19.3618,18.8887,18.2494
16/09/2005,19.6604,19.3462,18.9001,18.2621
17/09/2005,19.6604,19.3462,18.9001,18.2621
18/09/2005,19.6604,19.3462,18.9001,18.2621
19/09/2005,19.6706,19.327,18.8689,18.2658
20/09/2005,19.6714,19.3097,18.8425,18.2374
21/09/2005,19.6575,19.2568,18.7587,18.147000000000002
22/09/2005,19.6464,19.2398,18.7315,18.1661
23/09/2005,19.698,19.2236,18.7147,18.1685
24/09/2005,19.698,19.2236,18.7147,18.1685
25/09/2005,19.698,19.2236,18.7147,18.1685
26/09/2005,19.6469,19.2004,18.6988,18.159000000000002
27/09/2005,19.7666,19.2031,18.7102,18.1916
28/09/2005,20.0429,19.1709,18.6925,18.1484
29/09/2005,19.9545,19.1469,18.6609,18.1003
30/09/2005,19.3921,19.1098,18.6553,18.1243
01/10/2005,19.3921,19.1098,18.6553,18.1243
02/10/2005,19.3921,19.1098,18.6553,18.1243
03/10/2005,19.3698,19.0838,18.6282,18.1162
04/10/2005,19.3578,19.0931,18.6177,18.1228
05/10/2005,19.3338,19.0463,18.5598,18.047
06/10/2005,19.3278,19.0573,18.6243,18.1771
07/10/2005,19.3095,19.0094,18.5678,18.1225
08/10/2005,19.3095,19.0094,18.5678,18.1225
09/10/2005,19.3095,19.0094,18.5678,18.1225
10/10/2005,19.3089,19.0062,18.5633,18.1219
11/10/2005,19.2939,18.9719,18.5368,18.08
12/10/2005,19.2939,18.9719,18.5368,18.08
13/10/2005,19.2922,18.9864,18.5906,18.2551
14/10/2005,19.2851,18.9497,18.5295,18.1865
15/10/2005,19.2851,18.9497,18.5295,18.1865
16/10/2005,19.2851,18.9497,18.5295,18.1865
17/10/2005,19.2674,18.9066,18.4842,18.1234
18/10/2005,19.2582,18.8913,18.4887,18.1192
19/10/2005,19.2504,18.883,18.5102,18.1516
20/10/2005,18.904,18.7039,18.2382,17.9039
21/10/2005,18.9074,18.7022,18.2219,17.9211
22/10/2005,18.9074,18.7022,18.2219,17.9211
23/10/2005,18.9074,18.7022,18.2219,17.9211
24/10/2005,18.8985,18.6708,18.1802,17.9391
25/10/2005,18.882,18.6365,18.1429,17.8938
26/10/2005,18.8589,18.5947,18.1291,17.8414
27/10/2005,18.8597,18.5974,18.1474,17.8922
28/10/2005,18.8483,18.5695,18.1238,17.8649
29/10/2005,18.8483,18.5695,18.1238,17.8649
30/10/2005,18.8483,18.5695,18.1238,17.8649
31/10/2005,18.8402,18.549,18.1038,17.8634
01/11/2005,18.8158,18.5018,18.0769,17.7785
02/11/2005,18.8158,18.5018,18.0769,17.7785
03/11/2005,18.819000000000003,18.4959,18.0364,17.6922
04/11/2005,18.8125,18.4605,17.9914,17.6857
05/11/2005,18.8125,18.4605,17.9914,17.6857
06/11/2005,18.8125,18.4605,17.9914,17.6857
07/11/2005,18.8004,18.4324,17.9465,17.6082
08/11/2005,18.7922,18.3853,17.8804,17.5537
09/11/2005,18.7433,18.2754,17.8045,17.4635
10/11/2005,18.7192,18.2207,17.7698,17.4633
11/11/2005,18.6984,18.1772,17.7528,17.4542
12/11/2005,18.6984,18.1772,17.7528,17.4542
13/11/2005,18.6984,18.1772,17.7528,17.4542
14/11/2005,18.6943,18.1854,17.8165,17.5957
15/11/2005,18.6943,18.1854,17.8165,17.5957
16/11/2005,18.6574,18.1147,17.7377,17.5439
17/11/2005,18.6325,18.0976,17.7021,17.4687
18/11/2005,18.5976,18.043,17.6582,17.4181
19/11/2005,18.5976,18.043,17.6582,17.4181
20/11/2005,18.5976,18.043,17.6582,17.4181
21/11/2005,18.5621,18.000999999999998,17.6043,17.3141
22/11/2005,18.5283,17.9605,17.5744,17.2891
23/11/2005,18.4755,17.9107,17.535999999999998,17.2509
24/11/2005,18.3823,18.0465,17.5226,17.2239
25/11/2005,18.3915,18.0488,17.5269,17.2255
26/11/2005,18.3915,18.0488,17.5269,17.2255
27/11/2005,18.3915,18.0488,17.5269,17.2255
28/11/2005,18.373,18.0127,17.5265,17.2303
29/11/2005,18.3522,17.9796,17.5117,17.1981
30/11/2005,18.3025,17.8533,17.3437,17.0095
01/12/2005,18.2986,17.8442,17.3301,16.9581
02/12/2005,18.2737,17.8392,17.3046,16.9173
03/12/2005,18.2737,17.8392,17.3046,16.9173
04/12/2005,18.2737,17.8392,17.3046,16.9173
05/12/2005,18.2466,17.8147,17.2937,16.8529
06/12/2005,18.2064,17.799,17.3133,16.9257
07/12/2005,18.1949,17.7981,17.2937,16.913
08/12/2005,18.1507,17.77,17.2808,16.9369
09/12/2005,18.062,17.6988,17.2308,16.8415
10/12/2005,18.062,17.6988,17.2308,16.8415
11/12/2005,18.062,17.6988,17.2308,16.8415
12/12/2005,18.0433,17.6948,17.25,16.8361
13/12/2005,17.965,17.6407,17.2263,16.7921
